Time,Latitude,Longitude,Altitude,Heartrate,Confidence,Source,Battery Percentage,Battery Voltage,Charging,Steps,Barometer Temperature,Barometer Pressure,Barometer Altitude
1664945876,,,,71,0,,99,3.2765625,false,0,28.87461929321,1011.63966004939,13.41581580255
1664945886,,,,55,14,,100,3.27304687499,false,0,29.02197341918,1011.63410864937,13.46209466848
1664945896,,,,47,24,,98,3.27041015624,false,0,29.12266540527,1011.80697108657,12.02113528421
1664945906,,,,43,60,,97,3.27216796874,false,0,29.24101333618,1011.87862815075,11.42386951309
1664945916,,,,35,89,,97,3.2765625,false,0,29.33918304443,1011.70611918833,12.86179971019
1664945926,,,,49,17,,99,3.27304687499,false,0,29.44996414184,1011.71644262668,12.77574419803
1664945936,,,,65,24,,99,3.27216796874,false,0,29.55317840576,1011.50995462336,14.49714992709
1664945946,,,,64,57,,97,3.26513671874,false,0,29.65831756591,1011.46874873370,14.84070057086
1664945956,,,,57,57,,98,3.2765625,false,0,29.74327850341,1011.09462811938,17.96041840878
1664945966,,,,59,46,,98,3.27041015624,false,0,29.84589538574,1011.32694374508,16.02307436317
1664945976,,,,58,54,,98,3.27832031249,false,0,29.93311309814,1011.36372025629,15.71641793586
1664945986,,,,51,58,,97,3.26601562499,false,0,30.03340682983,1011.47613142104,14.77914720201
1664945996,,,,66,81,,98,3.27480468749,false,0,30.12142105102,1011.67908398385,13.08716678964
1664946006,,,,68,90,,97,3.27304687499,false,0,30.22231216430,1011.72767855714,12.68208301886
1664946016,,,,73,100,,97,3.27832031249,false,0,30.30594558715,1011.79930418646,12.08504136794
1664946026,,,,73,88,,98,3.27568359374,false,0,30.38692398071,1011.84421665261,11.71068706443
1664946036,,,,71,92,,98,3.27216796874,false,0,30.47692947387,1011.74351933032,12.55003793145
1664946046,,,,71,100,,97,3.27568359374,false,0,30.55093841552,1011.69223702711,12.97752162627
1664946056,,,,74,100,,96,3.26865234374,false,0,30.62116394042,1011.48752179189,14.68418036974
1664946066,,,,72,100,,99,3.28095703124,false,0,30.69995193481,1011.42452693211,15.20940873410
1664946076,,,,72,100,,98,3.2765625,false,0,30.77137222290,1011.42536805325,15.20239559568
1664946086,,,,68,46,,97,3.26777343749,false,0,30.82838897705,1011.27862503623,16.42598771467
1664946096,,,,77,33,,97,3.26953124999,false,0,30.89788436889,1011.30481175731,16.20762358024
1664946106,,,,69,11,,96,3.27568359374,false,0,31.01025848388,1011.33364424623,15.96720238362
1664946116,,,,45,18,,99,3.26865234374,false,0,31.05957565307,1011.32058710255,16.07607936240
1664946126,,,,48,34,,98,3.2765625,false,0,31.10325088500,1011.20182756968,17.06640786034
1664946136,,,,56,28,,97,3.27304687499,false,0,31.16199340820,1010.92294235245,19.39238496629
1664946146,,,,53,26,,97,3.27216796874,false,0,31.22339096069,1010.94009628353,19.24930161019
1664946156,,,,49,40,,97,3.27128906249,false,0,31.32255630493,1011.02456150734,18.54479394714
1664946166,,,,44,80,,98,3.27041015624,false,0,31.36623153686,1011.13196912054,17.64899719742
1664946176,,,,45,45,,97,3.26953124999,false,0,31.40174255371,1011.25102105923,16.65617492792
1664946186,,,,52,54,,97,3.27128906249,false,0,31.42464218139,1011.06254461110,18.22799995334
1664946196,,,,55,18,,96,3.27304687499,false,0,31.45298461914,1010.88405652998,19.71674437002
1664946206,,,,65,19,,99,3.27744140624,false,0,31.49002227783,1010.93895752852,19.25880006524
1664946216,,,,68,92,,97,3.28359374999,false,0,31.52241363525,1011.04744066990,18.35397159715
1664946226,,,,70,13,,97,3.2765625,false,0,31.54956130981,1010.97998443567,18.91659651312
1664946236,,,,67,0,,96,3.27392578124,false,0,31.59283828735,1010.97670664644,18.94393598953
1664946246,,,,65,19,,97,3.27304687499,false,0,31.61839294433,1011.04598190406,18.36613824603
1664946256,,,,60,19,,97,3.26689453124,false,0,31.63691177368,1011.14076157763,17.57567010451
1664946266,,,,48,64,,97,3.27304687499,false,0,31.68569793701,1011.01330581948,18.63867265276
1664946276,,,,44,73,,96,3.27568359374,false,0,31.69611892700,1011.00785503503,18.68413553500
1664946286,,,,42,74,,97,3.27216796874,false,7,31.72286834716,1010.99047965803,18.82905815054
1664946296,,,,57,59,,97,3.27568359374,false,11,31.73428497314,1010.94193327094,19.23397915589
1664946306,,,,54,40,,97,3.27744140624,false,15,31.70720367431,1010.94016752831,19.24870735154
1664946316,,,,46,38,,97,3.27480468749,false,16,31.6064453125,1010.94137129734,19.23866661884
1664946326,,,,47,71,,97,3.26865234374,false,17,31.47721176147,1010.92277282761,19.39379900668
1664946336,,,,50,100,,96,3.27568359374,false,16,31.34923934936,1010.97198758382,18.98329700560
1664946346,,,,50,100,,97,3.28007812499,false,15,31.18781356811,1011.04434777296,18.37976752325
1664946356,,,,51,92,,97,3.27392578124,false,15,31.01809082031,1011.05991425357,18.24993785698
1664946366,,,,48,79,,97,3.26865234374,false,17,30.82314529418,1011.00729894879,18.68877364617
1664946376,,,,46,42,,97,3.28007812499,false,15,30.65959548950,1011.12232712627,17.72940983070
1664946386,,,,38,67,,96,3.27304687499,false,7,30.47009277343,1011.10088313568,17.90825138224
1664946396,,,,38,95,,96,3.26953124999,false,8,30.29340057373,1011.03882316072,18.42584503037
1664946406,,,,40,84,,96,3.27480468749,false,2,30.11863327026,1011.21594802374,16.94865332273
1664946416,,,,41,84,,97,3.27568359374,false,0,29.98203201293,1011.06001205579,18.24912215884
1664946426,,,,42,67,,96,3.2765625,false,0,29.89308853149,1010.98330867127,18.88886970880
1664946436,,,,77,100,,96,3.27568359374,false,0,29.79730834960,1010.92753629394,19.35406606032
1664946446,,,,75,57,,96,3.28007812499,false,0,29.71998062133,1010.81083590737,20.32752902955
1664946456,,,,79,100,,96,3.2765625,false,0,29.67696914672,1010.75148513724,20.82264179263
1664946466,,,,76,100,,96,3.27304687499,false,0,29.62108078002,1010.83657306211,20.11283325549
1664946476,,,,69,86,,96,3.27041015624,false,0,29.57674179077,1010.82543111052,20.20577732648
1664946486,,,,63,88,,96,3.27392578124,false,0,29.53937225341,1010.84982828634,20.00226174077
1664946496,,,,58,58,,96,3.27832031249,false,0,29.51308746337,1010.86312726595,19.89132641034
1664946506,,,,48,38,,96,3.26953124999,false,0,29.48779830932,1010.89864951862,19.59501827958
1664946516,,,,38,44,,96,3.26777343749,false,0,29.45739822387,1010.83085059775,20.16056887661
1664946526,,,,39,47,,95,3.27568359374,false,0,29.44027328491,1010.78389857824,20.55224123254
1664946536,,,,32,82,,95,3.27744140624,false,0,29.42945404052,1010.85597237803,19.95100977897
1664946546,,,,39,39,,95,3.27392578124,false,0,29.40170898437,1010.93492701592,19.29241899277
1664946556,,,,46,25,,97,3.2765625,false,0,29.39945220947,1010.95907496468,19.09100004721
1664946566,,,,67,40,,97,3.27392578124,false,0,29.38982772827,1010.92049686121,19.41278331343
1664946576,,,,72,83,,95,3.27041015624,false,0,29.40814743041,1010.80298972051,20.39298171213
1664946586,,,,65,90,,96,3.2765625,false,0,29.40781555175,1010.88422462454,19.71534221643
1664946596,,,,63,98,,94,3.27832031249,false,0,29.40794830322,1010.87872610087,19.76120801551
1664946606,,,,63,55,,95,3.27216796874,false,0,29.41737365722,1011.03729318060,18.43860572125
1664946616,,,,72,74,,94,3.27128906249,false,0,29.40828018188,1011.00109608345,18.74050960835
1664946626,,,,72,100,,95,3.26777343749,false,0,29.41398849487,1011.08529438633,18.03826251284
1664946636,,,,63,70,,96,3.27304687499,false,0,29.43011779785,1010.97057765752,18.99505702498
1664946646,,,,67,61,,95,3.27041015624,false,0,29.43901214599,1010.89707193647,19.60817746929
1664946656,,,,75,96,,96,3.26865234374,false,0,29.45560607910,1010.85346103036,19.97195857243
1664946666,,,,73,83,,94,3.27919921874,false,0,29.46357116699,1010.77463430682,20.62952525039
1664946676,,,,75,98,,96,3.27832031249,false,0,29.48647079467,1010.82843264797,20.18073898224
1664946686,,,,69,86,,95,3.27216796874,false,0,29.51587524414,1010.93149247691,19.32106692777
1664946696,,,,69,86,,95,3.27744140624,false,0,29.53034515380,1011.03356675711,18.46968575797
1664946706,,,,69,92,,95,3.27392578124,false,0,29.53917312622,1010.84071542671,20.07827863819
1664946716,,,,71,68,,95,3.26865234374,false,0,29.55092163085,1010.91422173014,19.46512565953
1664946726,,,,70,58,,95,3.27304687499,false,0,29.58663177490,1011.04765246562,18.35220514339
1664946760,,,,,,,94,3.27832031249,false,0,29.98150100708,1010.89897165399,19.59233123264
1664946770,,,,56,19,,94,3.27568359374,false,0,30.11690750122,1011.01933316241,18.58840115055
1664946780,,,,69,100,,94,3.28183593749,false,0,30.28742675781,1011.07586677122,18.11689019161
1664946790,,,,70,88,,94,3.27128906249,false,0,30.43790054321,1011.11444418326,17.79515272957
1664946800,,,,70,70,,94,3.27392578124,false,0,30.58021011352,1011.26204683378,16.56423132276
1664946810,,,,68,46,,94,3.27041015624,false,0,30.73307342529,1011.32857329947,16.00948633262
1664946820,,,,69,46,,94,3.2765625,false,0,30.89635772705,1011.24215609493,16.73010018953
1664946832,,,,68,41,,94,3.2765625,false,0,31.04596862792,1011.33670795045,15.94165585412
1664946840,,,,67,48,,95,3.26777343749,false,0,31.21111145019,1011.52670272124,14.35751730678
1664946860,,,,46,0,,94,3.27919921874,false,0,31.47535324096,1011.21159797408,16.98492949916
1664946870,,,,57,0,,95,3.2765625,false,0,31.54823379516,1011.19644023866,17.11133471793
1664946880,,,,78,52,,94,3.2765625,false,0,31.58845748901,1011.23686127893,16.77425410413
1664946890,,,,60,30,,94,3.27304687499,false,0,31.63093795776,1011.30705552882,16.18891357652
1664946900,,,,67,37,,94,3.26953124999,false,0,31.66166992187,1011.20714983922,17.02202376381
1664946910,,,,70,88,,93,3.27480468749,false,0,31.70653991699,1011.14765196638,17.51820618990
1664946920,,,,58,34,,94,3.27216796874,false,0,31.75452957153,1011.18107680949,17.23945684843
1664946930,,,,59,27,,94,3.27480468749,false,0,31.79030609130,1011.53483228645,14.28973998681
1664946940,,,,71,73,,94,3.27480468749,false,0,31.82814025878,1011.67857674512,13.09139520858
1664946950,,,,61,62,,93,3.27216796874,false,0,31.85960235595,1011.88329947410,11.38493495201
1664946960,,,,53,49,,94,3.27392578124,false,0,31.90141906738,1011.69487076398,12.95556665513
1664946970,,,,44,40,,93,3.2765625,false,0,31.91734924316,1011.71898882517,12.75451936191
1664946980,,,,52,13,,94,3.27480468749,false,0,31.92465057373,1011.76744323602,12.35061686042
1664946990,,,,65,41,,94,3.28095703124,false,0,31.91635360717,1011.77447292647,12.29202061554
1664947000,,,,63,62,,94,3.2765625,false,0,31.90998153686,1011.76006741821,12.41209861704
1664947010,,,,60,49,,94,3.27041015624,false,0,31.89265747070,1011.92676644331,11.02265329340
1664947020,,,,61,46,,93,3.27304687499,false,0,31.89484786987,1011.84526367095,11.70196011966
1664947030,,,,69,86,,94,3.27216796874,false,0,31.89491424560,1011.80918320332,12.00269665096
1664947040,,,,66,86,,93,3.26865234374,false,0,31.89405136108,1011.88686511928,11.35521609893
1664947050,,,,65,73,,94,3.27392578124,false,0,31.90872039794,1011.93389142262,10.96327033847
1664947060,50.784228,7.196234,-19,65,90,,94,3.26953124999,false,0,31.92783660888,1011.89044598155,11.32537050017
1664947070,50.784473,7.196505,-12,67,71,,94,3.27832031249,false,0,31.93235015869,1011.91732835967,11.10131527759
1664947080,50.784608,7.196551,-6,60,59,,95,3.27744140624,false,0,31.94954147338,1011.93105895866,10.98687739522
1664947090,50.784589,7.196475,7,69,86,,94,3.2765625,false,0,31.95710830688,1011.93024181374,10.99368786658
1664947100,50.784576,7.196479,20,71,100,,92,3.27128906249,false,0,31.96786117553,1011.92668521231,11.02333031301
1664947110,50.784605,7.196461,26,73,96,,94,3.27128906249,false,0,31.96733016967,1011.95660188642,10.77399282715
1664947120,50.785025,7.196924,29,63,52,,94,3.27128906249,false,0,31.97051620483,1011.85525055868,11.61871932999
1664947130,50.785671,7.197491,31,64,38,,94,3.27480468749,false,0,31.97642364501,1011.44356171133,15.05070083468
1664947140,,,,68,55,,94,3.27568359374,false,0,31.97569351196,1011.19956728887,17.08525711732
1664947150,,,,65,30,,94,3.27216796874,false,0,31.97854766845,1011.61046789750,13.65917647892
1664947160,,,,75,96,,93,3.26865234374,false,0,31.98691101074,1011.68322675603,13.05263207691
1664947170,,,,73,100,,93,3.27304687499,false,0,31.99069442749,1011.96896101327,10.67098868020
1664947180,,,,61,46,,93,3.27392578124,false,0,31.96653366088,1012.01015223805,10.32769775616
1664947190,,,,69,92,,93,3.27041015624,false,0,31.95173187255,1012.05412667245,9.96122382910
1664947200,50.790805,7.203725,33,67,68,,94,3.2765625,false,0,31.93858947753,1012.02238820263,10.22572443944
1664947210,50.790887,7.203989,37,69,86,,94,3.27041015624,false,0,31.92405319213,1012.08317949772,9.71911060848
1664947220,50.790743,7.204323,-47,69,78,,93,3.2765625,false,0,31.89896316528,1012.13238485749,9.30906803661
1664947230,50.790839,7.204844,-47,68,100,,93,3.26865234374,false,0,31.87732467651,1012.26598408543,8.19582822127
1664947240,50.790977,7.205259,-50,67,59,,93,3.2765625,false,0,31.86955871582,1012.44450359414,6.70846768892
1664947250,,,,70,86,,94,3.26865234374,false,0,31.84592895507,1012.44968395698,6.66530993387
1664947260,,,,66,100,,92,3.26777343749,false,0,31.82050704956,1012.40967657329,6.99861726468
1664947270,,,,64,100,,94,3.2765625,false,0,31.81665725708,1012.27858453662,8.09083881405
1664947280,50.792218,7.206655,-44,68,86,,94,3.26777343749,false,0,31.80099258422,1012.16213554898,9.06115470272
1664947290,50.792424,7.206047,-41,72,88,,93,3.27041015624,false,0,31.78864669799,1012.24772031825,8.34800735587
1664947300,,,,60,49,,92,3.27041015624,false,0,31.76747283935,1012.22316814579,8.55258685505
1664947310,,,,48,42,,92,3.27832031249,false,0,31.77145538330,1012.16976295037,8.99759630656
1664947320,,,,38,48,,93,3.27041015624,false,0,31.75353393554,1012.17051759527,8.99130794485
1664947330,,,,53,57,,93,3.27041015624,false,0,31.77026062011,1012.13235413747,9.30932403037
1664947340,,,,59,31,,92,3.27304687499,false,0,31.77324752807,1012.13659479723,9.27398613407
1664947350,,,,50,36,,92,3.27744140624,false,0,31.74921951293,1012.11689796916,9.43812304000
1664947360,,,,50,33,,92,3.27744140624,false,8,31.77955322265,1012.11479038673,9.45568602394
1664947370,,,,51,24,,91,3.2765625,false,10,31.75353393554,1012.06307857766,9.88662206460
1664947380,,,,44,25,,93,3.2765625,false,14,31.65934677124,1012.05272108936,9.97293747112
1664947390,,,,45,72,,92,3.27304687499,false,15,31.54903030395,1012.03488437690,10.12158359137
1664947400,,,,52,64,,92,3.27304687499,false,16,31.40426483154,1012.06840677909,9.84221911926
1664947410,,,,59,35,,92,3.26953124999,false,14,31.24702072143,1012.01077175637,10.32253472783
1664947420,,,,49,17,,92,3.2765625,false,13,31.10749893188,1011.53815350344,14.26205066399
1664947430,,,,38,91,,92,3.27128906249,false,8,30.96359634399,1012.07458922879,9.79069747256
1664947440,,,,46,30,,92,3.26865234374,false,10,30.82294616699,1012.08712130036,9.68626182607
1664947450,,,,63,30,,92,3.26865234374,false,0,30.66656494140,1012.08442103568,9.70876431316
1664947460,,,,53,29,,91,3.2765625,false,0,30.57888259887,1012.13259483835,9.30731823959
1664947470,,,,56,22,,92,3.27744140624,false,0,30.45542373657,1012.10037479989,9.57581532032
1664947480,,,,52,54,,92,3.26953124999,false,8,30.37869338989,1012.18740908775,8.85055424123
1664947490,,,,62,26,,92,3.27480468749,false,8,30.35665664672,1012.13263503625,9.30698326546
1664947500,,,,55,11,,92,3.28183593749,false,7,30.32074737548,1012.14297740079,9.22079940428
1664947510,,,,45,29,,92,3.27392578124,false,20,30.30149841308,1012.15341042600,9.13386078200
1664947520,,,,44,57,,90,3.26513671874,false,2,30.28895339965,1012.06353068105,9.88285442158
1664947530,,,,43,57,,91,3.27832031249,false,0,30.20173568725,1012.08833611802,9.67613823486
1664947540,,,,37,61,,90,3.27480468749,false,20,30.13104553222,1012.19040227238,8.82561278203
1664947550,,,,41,77,,92,3.2765625,false,9,30.05650558471,1012.11189004230,9.47985533003
1664947560,,,,44,96,,92,3.27392578124,false,3,29.94486160278,1012.09511532590,9.61964439848
1664947570,,,,45,82,,91,3.26777343749,false,18,29.87629547119,1012.10996908571,9.49586317960
1664947580,,,,62,25,,91,3.27832031249,false,4,29.79936599731,1012.09151818935,9.64962073027
1664947590,,,,54,19,,91,3.26865234374,false,0,29.67637176513,1012.05293635847,9.97114349220
1664947600,,,,49,52,,91,3.27216796874,false,0,29.59930953979,1012.14071296338,9.23966910556
1664947610,,,,60,16,,91,3.27744140624,false,16,29.54547882080,1012.14399514734,9.21231846861
1664947620,,,,51,41,,92,3.27128906249,false,0,29.51288833618,1012.14886075534,9.17177319571
1664947630,,,,46,73,,91,3.27216796874,false,18,29.49131622314,1012.15480761185,9.12221805754
1664947640,,,,48,98,,92,3.27216796874,false,14,29.45699996948,1012.11852561947,9.42455946433
1664947650,,,,46,100,,90,3.27568359374,false,11,29.44352569580,1012.10823133831,9.51034431876
1664947660,,,,47,72,,90,3.2765625,false,9,29.43894577026,1012.19241927094,8.80880567089
1664947670,,,,51,42,,91,3.27392578124,false,3,29.40688629150,1012.19127699043,8.81832398647
1664947680,,,,42,69,,91,3.27304687499,false,0,29.39301376342,1012.17253935312,8.97446090790
1664947690,,,,49,49,,91,3.27744140624,false,0,29.36181716918,1012.18576797777,8.86422922577
1664947700,,,,75,29,,91,3.27392578124,false,0,29.32703628540,1012.17755557117,8.93266155348
1664947710,,,,75,96,,92,3.27304687499,false,0,29.27625885009,1012.14798948178,9.17903353563
1664947720,,,,57,36,,91,3.27392578124,false,8,29.24678802490,1012.24427952378,8.37667732661
1664947730,,,,37,92,,91,3.27304687499,false,1,29.25355834960,1012.08474069405,9.70610045757
1664947740,,,,43,15,,90,3.27480468749,false,0,29.22501678466,1012.16107709918,9.06997469286
1664947750,,,,52,19,,91,3.27744140624,false,0,29.20377655029,1012.14674525798,9.18940168603
1664947760,,,,49,36,,91,3.26865234374,false,14,29.15957031249,1011.92371182412,11.04811204141
1664947770,,,,55,46,,90,3.28359374999,false,5,29.17297821044,1012.17703047058,8.93703712608
1664947780,,,,57,22,,90,3.27304687499,false,0,29.15299911499,1012.18137826144,8.90080779060
1664947790,50.794141,7.202654,-41,54,40,,91,3.27568359374,false,0,29.13839645385,1012.14610868135,9.19470630021
1664947800,50.794214,7.202690,-29,62,36,,91,3.2765625,false,12,29.12266540527,1012.20932024309,8.66797544287
1664947810,50.794453,7.202700,-5,51,44,,91,3.2765625,false,5,29.14689254760,1012.22651194303,8.52472462950
1664947820,50.794641,7.202789,14,39,92,,91,3.27392578124,false,0,29.15572052001,1012.21658424935,8.60744745899
1664947830,50.794713,7.202856,32,37,93,,89,3.27041015624,false,0,29.18499221801,1012.21684865883,8.60524424989
1664947840,50.794666,7.202837,39,38,90,,91,3.27832031249,false,0,29.19322280883,1012.23324437364,8.46862680694
1664947850,50.794638,7.202829,42,70,22,,91,3.27128906249,false,0,29.20702896118,1012.24243907738,8.39201263838
1664947860,50.794601,7.202813,41,74,60,,91,3.26865234374,false,0,29.21758270263,1012.27296411427,8.13766913418
1664947870,50.794569,7.202791,40,65,49,,91,3.2765625,false,0,29.23191986083,1012.25777818210,8.26420197089
1664947880,50.794524,7.202770,30,73,66,,90,3.27216796874,false,0,29.25495223999,1012.26927797774,8.16838276843
1664947890,50.794416,7.202732,-3,72,60,,89,3.26689453124,false,0,29.28183441162,1012.26355639948,8.21605629380
1664947900,50.794412,7.202729,-1,58,43,,90,3.27304687499,false,0,29.28920211791,1012.26500808029,8.20396052979
1664947910,50.794409,7.202712,2,43,56,,90,3.27304687499,false,0,29.30679168701,1012.27258937464,8.14079153641
1664947920,50.794394,7.202676,1,39,82,,90,3.27216796874,false,0,29.32703628540,1012.28252189094,8.05803222992
1664947930,50.794409,7.202602,13,66,27,,91,3.27216796874,false,0,29.34197082519,1012.27982810779,8.08047719486
1664947940,50.794453,7.202599,26,62,27,,91,3.27304687499,false,0,29.35059967041,1012.27113378814,8.15291976997
1664947950,50.794469,7.202625,37,49,45,,90,3.27216796874,false,0,29.36692810058,1012.22098980647,8.57073793038
1664947960,50.794447,7.202732,57,37,86,,91,3.27128906249,false,0,29.37549057006,1012.34618769628,7.52757422224
1664947970,50.794386,7.203228,103,31,100,,90,3.27480468749,false,0,29.37363204956,1012.21189083319,8.64655573002
1664947980,50.794258,7.203147,74,31,100,,91,3.2765625,false,0,29.38106613159,1012.28834437655,8.00951865900
1664947990,50.794202,7.203046,39,33,98,,89,3.27041015624,false,0,29.34210357666,1012.16431512505,9.04299246710
1664948000,50.794189,7.202843,18,36,99,,90,3.27216796874,false,0,29.31634979248,1012.17342311311,8.96709666300
1664948010,50.794011,7.202509,-19,47,49,,91,3.27041015624,false,16,29.28302917480,1012.33711574360,7.60315930049
1664948020,,,,49,38,,89,3.26689453124,false,9,29.26636886596,1012.10469762239,9.53979183219
1664948030,,,,44,35,,90,3.26953124999,false,7,29.21379928588,1012.53132490209,5.98518043346
1664948040,,,,39,75,,90,3.27216796874,false,14,29.19468307495,1012.66357894431,4.88350059399
1664948050,,,,51,85,,91,3.27304687499,false,8,29.18844375610,1012.67630228853,4.77752092687
1664948060,,,,72,60,,90,3.27832031249,false,0,29.15857467651,1012.60040602115,5.40971826163
1664948070,,,,69,49,,90,3.26865234374,false,0,29.12200164794,1012.68996389101,4.66372719571
1664948080,,,,76,69,,89,3.26777343749,false,13,29.08051681518,1012.52024859430,6.07745167213
1664948090,,,,63,47,,90,3.2765625,false,20,29.07739715576,1012.18333940009,8.88446602691
1664948100,50.794151,7.202897,-19,51,56,,90,3.2765625,false,9,29.07202072143,1011.92434156824,11.04286342894
1664948110,50.794145,7.202939,-9,57,32,,90,3.2765625,false,0,29.05808181762,1011.79198378605,12.14605963100
1664948120,50.794207,7.202982,30,51,34,,90,3.27216796874,false,7,29.03584594726,1011.83493749343,11.78802959192
1664948130,50.794207,7.202952,65,41,100,,90,3.26689453124,false,0,29.01520309448,1011.83447812012,11.79185851976
1664948140,50.794186,7.202902,97,46,81,,89,3.26865234374,false,0,28.97451477050,1011.76736674260,12.35125447595
1664948150,50.794166,7.202842,95,43,51,,89,3.27128906249,false,0,28.90548400878,1011.79616798702,12.11118271419
1664948160,50.794144,7.202803,85,39,70,,89,3.27832031249,false,0,28.84548034667,1011.79668735931,12.10685355555
1664948170,50.794109,7.202762,74,31,74,,90,3.27128906249,false,0,28.78687057495,1011.81705862772,11.93705297438
1664948180,50.794063,7.202685,49,50,13,,90,3.27041015624,false,0,28.73748703002,1011.76380593692,12.38093583099
1664948190,50.793959,7.202551,3,63,36,,88,3.27568359374,false,6,28.67841262817,1011.80891904851,12.00489845602
1664948200,50.793929,7.202556,-10,51,60,,89,3.27480468749,false,0,28.63287887573,1011.73453471361,12.62493145027
1664948210,50.793912,7.202529,-16,60,27,,89,3.27480468749,false,0,28.60015563964,1011.92235897958,11.05938735489
1664948220,50.793914,7.202514,-19,59,27,,88,3.27480468749,false,0,28.55369262695,1011.77995749103,12.24630405364
1664948230,50.793978,7.202456,-18,52,0,,89,3.2765625,false,0,28.50550384521,1011.71321543427,12.80264578814
1664948240,50.794005,7.202432,-16,31,88,,89,3.27480468749,false,0,28.47311248779,1011.76245213681,12.39222055258
1664948250,50.794016,7.202439,-20,34,91,,89,3.27216796874,false,0,28.43507919311,1011.77167036637,12.31538141945
1664948260,50.794061,7.202417,-23,33,91,,89,3.27392578124,false,0,28.37899169921,1011.82584286071,11.86383463392
1664948270,50.794098,7.202346,-25,39,39,,89,3.26953124999,false,0,28.36458816528,1011.83011078126,11.82826084757
1664948280,50.794119,7.202306,-25,51,19,,89,3.27216796874,false,0,28.36943359374,1011.72769243564,12.68196733007
1664948290,50.794135,7.202286,-25,55,18,,89,3.2765625,false,0,28.38410263061,1011.80524694279,12.03550654422
1664948300,50.794138,7.202261,-26,43,25,,89,3.2765625,false,0,28.40560836791,1011.83994950421,11.74625401338
1664948310,50.794142,7.202148,-28,38,69,,89,3.26953124999,false,0,28.42983551025,1011.81487485075,11.95525527250
1664948320,50.794145,7.201907,-28,36,86,,88,3.28007812499,false,0,28.46534652709,1011.79425150378,12.12715732118
1664948330,50.794172,7.201869,-27,37,88,,89,3.28007812499,false,0,28.46428451538,1011.79615947542,12.11125366152
1664948340,50.794206,7.201857,-26,42,36,,89,3.28007812499,false,0,28.47145309448,1011.76427041401,12.37706414361
1664948350,50.794229,7.201881,-32,69,36,,89,3.27216796874,false,0,28.47722778320,1011.77719890094,12.26929824322
1664948360,50.794242,7.201876,-37,69,33,,89,3.28007812499,false,0,28.49959640502,1011.78905965202,12.17043347676
1664948370,50.794236,7.201909,-39,67,36,,88,3.27480468749,false,0,28.51068115234,1011.73340639945,12.63433683310
1664948380,50.794239,7.201999,-42,49,29,,90,3.27392578124,false,0,28.53165588378,1011.82959883011,11.83252803423
1664948390,50.794241,7.202038,-42,47,45,,89,3.27304687499,false,0,28.55415725708,1011.86089066913,11.57170925798
1664948400,50.794238,7.201989,-45,48,31,,88,3.2765625,false,0,28.58249969482,1011.77544080381,12.28395286403
1664948410,50.794210,7.201959,-54,36,95,,88,3.28007812499,false,0,28.59989013671,1011.81653366965,11.94142862131
1664948420,50.794214,7.201945,-56,57,13,,88,3.2765625,false,0,28.57938003540,1011.78485066048,12.20551723228
1664948430,50.794214,7.201937,-59,74,83,,88,3.27392578124,false,0,28.53411178588,1011.79459000876,12.12433575334
1664948440,50.794204,7.201956,-57,72,17,,87,3.27216796874,false,0,28.48671951293,1011.74967865624,12.49869564146
1664948450,50.794209,7.201998,-50,52,49,,87,3.28007812499,false,0,28.44344253540,1011.78223090821,12.22735405439
1664948460,50.794196,7.202011,-50,52,65,,89,3.27832031249,false,0,28.40832977294,1011.75363789729,12.46569273149
1664948470,50.794182,7.202021,-50,53,43,,88,3.27041015624,false,0,28.35894622802,1011.80227127441,12.06030968701
1664948480,50.794154,7.202023,-49,43,30,,87,3.26953124999,false,0,28.30717315673,1011.79162100117,12.14908358731
1664948490,50.794163,7.202052,-49,42,35,,88,3.27041015624,false,0,28.24683761596,1011.79002157126,12.16241548253
1664948500,50.794135,7.202089,-47,52,38,,88,3.26689453124,false,0,28.20004272460,1011.79539535214,12.11762291295
1664948510,50.794113,7.202109,-46,55,38,,88,3.27041015624,false,0,28.16127929687,1011.73007402097,12.66211486897
1664948520,50.794098,7.202101,-43,56,19,,89,3.2765625,false,0,28.10280227661,1011.80076988867,12.07282423729
1664948530,50.794090,7.202086,-43,51,0,,87,3.27304687499,false,0,28.06795501708,1011.80127675827,12.06859930859
1664948540,50.794081,7.202066,-42,36,35,,88,3.27480468749,false,0,27.99865875244,1011.79040551721,12.15921513623
1664948550,50.794085,7.202043,-42,68,11,,88,3.2765625,false,0,27.94681930541,1011.78387996941,12.21360837678
1664948560,50.794059,7.202025,-40,66,34,,87,3.27919921874,false,0,27.89418334960,1011.79009806531,12.16177787334
1664948570,50.794065,7.202021,-39,53,36,,87,3.27568359374,false,0,27.85163650512,1011.79358239142,12.13273462948
1664948580,50.794078,7.202027,-38,48,19,,88,3.26601562499,false,0,27.82229843139,1011.75827948914,12.42700210646
1664948590,50.794096,7.202052,-38,66,19,,87,3.27568359374,false,0,27.80437698364,1011.77143621880,12.31733316420
1664948600,50.794107,7.202093,-37,75,84,,88,3.27128906249,false,0,27.78970794677,1011.77187372121,12.31368634876
1664948610,50.794119,7.202112,-36,75,75,,87,3.27304687499,false,0,27.77510528564,1011.76772719611,12.34824989418
1664948620,50.794134,7.202133,-37,71,89,,88,3.2765625,false,0,27.76833496093,1011.77853942447,12.25812432156
