BangleId,Time,Latitude,Longitude,Altitude,Heartrate,Confidence,Source,Battery Percentage,Battery Voltage,Charging,Steps,Barometer Temperature,Barometer Pressure,Barometer Altitude,Inspected
b8:4h,2022-10-01 16:19:58,50.737317,7.104084,72.0,45,66,,61,3.2765625,False,50,30.07144012451,1013.65818975922,-3.39790468554,false
b8:4h,2022-10-01 16:20:28,50.737287,7.104713,66.0,47,62,,60,3.2765625,False,50,30.05876235961,1013.4809651345,-1.92276522213,false
b8:4h,2022-10-01 16:20:58,50.737439,7.105308,63.0,52,45,,61,3.26777343749,False,52,30.04183654785,1013.38799794662,-1.14886390937,false
b8:4h,2022-10-01 16:21:28,50.737551,7.105827,63.0,50,84,,61,3.27041015624,False,49,30.04475708007,1013.43169826839,-1.51265249734,false
b8:4h,2022-10-01 16:21:58,50.737615,7.106357,67.0,44,100,,59,3.27304687499,False,42,30.02856140136,1013.22051719126,0.24546743147,false
b8:4h,2022-10-01 16:22:28,50.737721,7.106847,69.0,59,43,,61,3.27832031249,False,48,30.03022079467,1013.01474085225,1.95887739087,false
b8:4h,2022-10-01 16:22:58,50.737766,7.107331,65.0,52,59,,69,3.27392578124,False,45,30.00725479125,1012.91670065958,2.77531450025,false
b8:4h,2022-10-01 16:23:28,50.737793,7.107825,62.0,49,87,,57,3.2765625,False,45,29.94910964965,1012.68914238515,4.6705698584,false
b8:4h,2022-10-01 16:23:58,50.737822,7.108317,60.0,52,63,,59,3.27304687499,False,48,29.89554443359,1012.53825435615,5.92745499659,false
b8:4h,2022-10-01 16:24:28,50.737876,7.108827,61.0,59,75,,58,3.28007812499,False,50,29.78197555541,1012.29587668935,7.94675896071,false
b8:4h,2022-10-01 16:24:58,50.737969,7.109381,64.0,41,31,,58,3.26953124999,False,49,29.58012695312,1012.23648884855,8.44159240252,false
b8:4h,2022-10-01 16:25:28,50.738051,7.10994,68.0,75,72,,52,3.27304687499,False,53,29.41943130493,1012.39080039058,7.15588119045,false
b8:4h,2022-10-01 16:25:58,50.738119,7.110475,77.0,49,55,,62,3.2765625,False,49,29.25827102661,1012.11140565584,9.4838918508,false
b8:4h,2022-10-01 16:26:28,50.738173,7.111059,72.0,55,100,,62,3.27304687499,False,43,29.08582687377,1012.45192869286,6.64660902885,false
b8:4h,2022-10-01 16:26:58,50.738235,7.111633,68.0,54,89,,60,3.2765625,False,38,28.95393829345,1012.66562106543,4.86649058181,false
b8:4h,2022-10-01 16:27:28,50.738351,7.112181,67.0,53,72,,54,3.27392578124,False,42,28.84660873413,1012.67738315789,4.76851782666,false
b8:4h,2022-10-01 16:27:58,50.738449,7.112739,61.0,61,68,,58,3.2765625,False,39,28.70867996215,1012.72483443392,4.37328014141,false
b8:4h,2022-10-01 16:28:28,50.738508,7.113296,60.0,54,52,,58,3.2765625,False,52,28.5646446228,1013.29910702969,-0.40884157442,false
b8:4h,2022-10-01 16:28:58,50.738528,7.113695,51.0,61,42,,55,3.28007812499,False,61,28.46906356811,1014.02083777237,-6.4157757555,false
b8:4h,2022-10-01 16:29:28,50.738469,7.113534,48.0,40,66,,56,3.26953124999,False,48,28.34945449829,1014.09778025535,-7.05596053728,false
b8:4h,2022-10-01 16:29:58,50.738206,7.113376,54.0,46,79,,54,3.27216796874,False,52,28.27232589721,1014.15244375063,-7.5107534923,false
b8:4h,2022-10-01 16:30:28,50.737875,7.113415,56.0,36,83,,58,3.2765625,False,46,28.21650390624,1014.11286316472,-7.18145030476,false
b8:4h,2022-10-01 16:30:58,50.737588,7.113397,52.0,52,81,,55,3.26953124999,False,47,28.18922348022,1014.16562228011,-7.62039412203,false
b8:4h,2022-10-01 16:31:28,50.737289,7.113474,53.0,57,29,,52,3.27392578124,False,49,28.17488632202,1014.33919654756,-9.06436200921,false
b8:4h,2022-10-01 16:31:58,50.737039,7.113587,48.0,48,88,,55,3.26865234374,False,48,28.16785049438,1014.1911814156,-7.83303365669,false
b8:4h,2022-10-01 16:32:28,50.736718,7.113589,45.0,47,87,,54,3.27832031249,False,47,28.18849334716,1014.23246057491,-8.17644695566,false
b8:4h,2022-10-01 16:32:58,50.736424,7.113643,47.0,64,35,,57,3.26777343749,False,40,28.23037643432,1014.16172461273,-7.58796705012,false
b8:4h,2022-10-01 16:33:28,50.736124,7.113679,45.0,51,55,,50,3.2765625,False,44,28.24969177246,1014.15052924367,-7.49482538637,false
b8:4h,2022-10-01 16:33:58,50.735815,7.113735,49.0,51,91,,54,3.2765625,False,41,28.3075050354,1014.20737549993,-7.9677582902,false
b8:4h,2022-10-01 16:34:28,50.73556,7.113852,43.0,57,42,,55,3.27128906249,False,42,28.37009735107,1014.28809541003,-8.63927138084,false
b8:4h,2022-10-01 16:34:58,50.735309,7.11394,41.0,42,81,,53,3.27216796874,False,32,28.46620941162,1014.1505405816,-7.49491971448,false
b8:4h,2022-10-01 16:35:28,50.735017,7.114079,46.0,46,88,,57,3.27128906249,False,36,28.55820617675,1014.13858326754,-7.39543800891,false
b8:4h,2022-10-01 16:35:58,50.734814,7.114175,46.0,68,92,,55,3.27216796874,False,5,28.68704147338,1014.08550118137,-6.95379755705,false
b8:4h,2022-10-01 16:36:28,50.734769,7.114189,47.0,40,71,,53,3.27041015624,False,10,28.82251434326,1014.62644247931,-11.45352735103,false
b8:4h,2022-10-01 16:36:58,50.734739,7.114209,48.0,46,75,,52,3.2765625,False,0,28.95778808593,1014.15798783445,-7.55687841806,false
b8:4h,2022-10-01 16:37:28,50.734725,7.114229,49.0,45,51,,54,3.27216796874,False,0,29.16687164306,1014.00528103632,-6.2863342158,false
b8:4h,2022-10-01 16:37:58,50.734736,7.11422,50.0,57,48,,53,3.2765625,False,0,29.3944076538,1014.52863002531,-10.64003468354,false
b8:4h,2022-10-01 16:38:28,50.734751,7.114234,47.0,51,55,,55,3.27392578124,False,0,29.6470336914,1014.22164777749,-8.08649325177,false
b8:4h,2022-10-01 16:38:58,50.734745,7.114249,47.0,41,97,,50,3.27216796874,False,0,29.92056808471,1014.21463027032,-8.02811286871,false
b8:4h,2022-10-01 16:39:28,50.734744,7.114256,48.0,54,43,,55,3.27304687499,False,0,30.20253219604,1014.23456528468,-8.19395634348,false
b8:4h,2022-10-01 16:39:58,50.734741,7.114248,48.0,65,70,,50,3.27304687499,False,0,30.51516189575,1014.3069338745,-8.79598330953,false
b8:4h,2022-10-01 16:40:28,50.734738,7.114236,48.0,62,100,,57,3.26865234374,False,0,30.89118041992,1014.21061110284,-7.99467627008,false
b8:4h,2022-10-01 16:40:58,50.734732,7.114214,50.0,65,100,,55,3.27304687499,False,0,31.25956573486,1014.15268871941,-7.51279155502,false
b8:4h,2022-10-01 16:41:28,50.734715,7.114187,50.0,64,88,,51,3.27128906249,False,0,31.53661804199,1014.01745579122,-6.38763574481,false
b8:4h,2022-10-01 16:41:58,50.734703,7.114188,51.0,51,65,,52,3.27041015624,False,0,31.83318481445,1014.17138913702,-7.66837193637,false
b8:4h,2022-10-01 16:42:28,50.734698,7.114189,51.0,63,100,,50,3.27041015624,False,0,32.04890594482,1014.19350637136,-7.85237593874,false
b8:4h,2022-10-01 16:42:58,50.734696,7.114193,51.0,48,62,,53,3.26865234374,False,0,32.25433883666,1014.1118493127,-7.17301510585,false
b8:4h,2022-10-01 16:43:28,50.734702,7.1142,51.0,64,98,,50,3.2765625,False,0,32.45134201049,1014.08238296311,-6.9278535462,false
b8:4h,2022-10-01 16:43:58,50.734707,7.114207,51.0,58,56,,48,3.27392578124,False,0,32.55933532714,1014.05800215758,-6.72499961668,false
b8:4h,2022-10-01 16:44:28,50.734708,7.114207,52.0,63,100,,47,3.27392578124,False,0,32.62571105957,1014.01726298556,-6.38603148954,false
b8:4h,2022-10-01 16:44:58,50.734712,7.114196,52.0,32,100,,52,3.26865234374,False,0,32.66082382202,1014.08301702942,-6.93312907158,false
b8:4h,2022-10-01 16:45:28,50.734714,7.114195,52.0,60,27,,50,3.26865234374,False,0,32.75122756958,1014.08043159855,-6.91161788803,false
b8:4h,2022-10-01 16:45:58,50.734711,7.114188,52.0,64,100,,48,3.27304687499,False,0,32.84302520751,1013.99703672991,-6.21773590224,false
b8:4h,2022-10-01 16:46:28,50.734708,7.114189,52.0,60,78,,46,3.27128906249,False,0,32.91703414916,1014.06783972255,-6.80685090313,false
b8:4h,2022-10-01 16:46:58,50.734695,7.114184,53.0,65,100,,51,3.26689453124,False,0,32.99124221801,1014.05662061676,-6.71350475993,false
b8:4h,2022-10-01 16:47:28,50.734692,7.11419,53.0,68,100,,47,3.2765625,False,0,33.0454711914,1014.04113429186,-6.58465276919,false
b8:4h,2022-10-01 16:47:58,50.734688,7.1142,53.0,53,62,,50,3.27392578124,False,0,33.09505386352,1014.05547555911,-6.7039775084,false
b8:4h,2022-10-01 16:48:28,50.734686,7.114206,53.0,54,54,,47,3.2765625,False,0,33.09040756225,1013.98821361985,-6.14432104303,false
b8:4h,2022-10-01 16:48:58,50.734679,7.114206,53.0,48,31,,48,3.27568359374,False,0,33.14457015991,1014.02275392703,-6.43171922064,false
b8:4h,2022-10-01 16:49:28,50.73468,7.114197,53.0,53,42,,47,3.27216796874,False,0,33.22037124633,1014.05297316792,-6.68315677063,false
b8:4h,2022-10-01 16:49:58,50.734683,7.114189,53.0,52,60,,47,3.27304687499,False,0,33.30738983154,1014.02026562595,-6.4110151765,false
b8:4h,2022-10-01 16:50:28,50.734689,7.114187,53.0,37,89,,53,3.27128906249,False,0,33.37396469116,1013.99458199448,-6.19731072375,false
b8:4h,2022-10-01 16:50:58,50.734679,7.114193,54.0,56,67,,48,3.27041015624,False,0,33.49025497436,1013.81705080117,-4.72001631907,false
b8:4h,2022-10-01 16:51:28,50.734669,7.114199,56.0,63,44,,45,3.27128906249,False,0,33.55596694946,1013.96547721681,-5.95513482071,false
b8:4h,2022-10-01 16:51:58,50.734676,7.114208,56.0,53,36,,51,3.28007812499,False,0,33.64212265014,1013.96637909593,-5.96263928797,false
b8:4h,2022-10-01 16:52:28,50.734677,7.114184,55.0,52,49,,44,3.27392578124,False,0,33.67916030883,1013.96276524164,-5.93256865013,false
b8:4h,2022-10-01 16:52:58,50.734675,7.114186,55.0,45,71,,47,3.27392578124,False,0,33.71639709472,1013.8404888019,-4.91506349474,false
b8:4h,2022-10-01 16:53:28,50.734675,7.114207,55.0,39,54,,47,3.27128906249,False,0,33.74699630737,1014.15258804589,-7.51195398323,false
b8:4h,2022-10-01 16:53:58,50.734675,7.114214,55.0,41,48,,47,3.26953124999,False,0,33.83985595703,1013.90921487579,-5.48696949647,false
b8:4h,2022-10-01 16:54:28,50.734676,7.114213,55.0,63,100,,43,3.27041015624,False,0,33.96245193481,1013.97000456286,-5.9928064666,false
b8:4h,2022-10-01 16:54:58,50.734675,7.114213,55.0,63,100,,46,3.27480468749,False,0,34.0357307434,1013.98813897248,-6.14369991906,false
b8:4h,2022-10-01 16:55:28,50.734678,7.114213,55.0,58,23,,46,3.2765625,False,0,34.13861312866,1013.98879947404,-6.14919580308,false
b8:4h,2022-10-01 16:55:58,50.734661,7.114211,52.0,45,53,,44,3.27304687499,False,6,34.28649826049,1013.97694018059,-6.05051686387,false
b8:4h,2022-10-01 16:56:28,50.734627,7.11417,47.0,51,26,,46,3.26865234374,False,0,34.40756759643,1013.94210549976,-5.76065866493,false
b8:4h,2022-10-01 16:56:58,50.734651,7.114155,46.0,58,41,,45,3.27304687499,False,0,34.51244125366,1013.92549785727,-5.62246419601,false
b8:4h,2022-10-01 16:57:28,50.734663,7.114163,48.0,44,55,,47,3.26513671874,False,0,34.5940170288,1013.82754345393,-4.80733489585,false
b8:4h,2022-10-01 16:57:58,50.734659,7.114169,48.0,58,58,,46,3.27128906249,False,0,34.62156295776,1013.88403960857,-5.27747642899,false
b8:4h,2022-10-01 16:58:28,50.734663,7.114177,49.0,49,44,,47,3.26689453124,False,0,34.61711578369,1013.95811106166,-5.89384140449,false
b8:4h,2022-10-01 16:58:58,50.734677,7.114196,51.0,62,44,,43,3.27568359374,False,0,34.59016723632,1013.87840121321,-5.23055659833,false
b8:4h,2022-10-01 16:59:28,50.734687,7.114209,52.0,70,63,,46,3.26601562499,False,0,34.56282043457,1013.89082268854,-5.33392145704,false
b8:4h,2022-10-01 16:59:58,50.734681,7.114206,52.0,47,55,,39,3.2765625,False,0,34.57098464965,1013.95737503863,-5.88771697309,false
b8:4h,2022-10-01 17:00:28,50.734675,7.114208,52.0,41,89,,45,3.27304687499,False,6,34.59826507568,1013.94437054417,-5.77950626782,false
b8:4h,2022-10-01 17:00:58,50.734671,7.114209,53.0,45,51,,47,3.26953124999,False,0,34.68296051025,1013.89441798735,-5.36383941504,false
b8:4h,2022-10-01 17:01:28,50.734685,7.114209,53.0,67,100,,47,3.27392578124,False,0,34.64446258544,1013.86291230631,-5.10166478204,false
b8:4h,2022-10-01 17:01:58,50.734699,7.114229,52.0,64,49,,45,3.27128906249,False,0,34.63570098876,1013.91877113477,-5.56648969483,false
b8:4h,2022-10-01 17:02:28,50.734698,7.114231,53.0,53,42,,45,3.26337890624,False,0,34.69424438476,1013.8352625187,-4.8715715444,false
b8:4h,2022-10-01 17:02:58,50.734708,7.114252,57.0,62,100,,43,3.26513671874,False,0,34.72756500244,1013.84980149835,-4.99256120488,false
b8:4h,2022-10-01 17:03:28,50.734722,7.114265,65.0,62,99,,41,3.26865234374,False,0,34.79805603027,1013.78507594052,-4.4539209153,false
b8:4h,2022-10-01 17:03:58,50.734722,7.114214,69.0,64,100,,47,3.26162109374,False,0,34.84876708984,1013.86388860034,-5.10978911523,false
b8:4h,2022-10-01 17:04:28,50.734714,7.114206,65.0,55,21,,43,3.2765625,False,0,34.96326522827,1013.80531816897,-4.62237791812,false
b8:4h,2022-10-01 17:04:58,50.734707,7.114206,63.0,41,77,,43,3.2765625,False,0,35.10139312744,1014.0752336164,-6.86836974064,false
b8:4h,2022-10-01 17:05:28,50.734696,7.114209,61.0,57,66,,43,3.26865234374,False,0,35.22246246337,1013.83050270062,-4.83196125367,false
b8:4h,2022-10-01 17:05:58,50.734697,7.114216,60.0,62,32,,43,3.2765625,False,0,35.30948104858,1013.79443523981,-4.53180988699,false
b8:4h,2022-10-01 17:06:28,50.734697,7.114209,59.0,61,50,,47,3.26601562499,False,0,35.41488571166,1013.80051866335,-4.58243639938,false
b8:4h,2022-10-01 17:06:58,50.734686,7.114186,59.0,48,57,,44,3.26953124999,False,0,35.49626235961,1013.76750432566,-4.30768670588,false
b8:4h,2022-10-01 17:07:28,50.734669,7.11417,59.0,60,59,,41,3.27744140624,False,0,35.5701385498,1013.89137949028,-5.33855483862,false
b8:4h,2022-10-01 17:07:58,50.734673,7.114173,57.0,57,65,,44,3.2765625,False,0,35.63478851318,1013.75605579133,-4.21240879423,false
b8:4h,2022-10-01 17:08:28,50.734676,7.114186,57.0,61,100,,45,3.27304687499,False,0,35.68961486816,1013.79117078346,-4.50464283936,false
b8:4h,2022-10-01 17:08:58,50.734674,7.114195,57.0,62,86,,41,3.27128906249,False,0,35.76063690185,1013.702846487,-3.76957461455,false
b8:4h,2022-10-01 17:09:28,50.734672,7.114216,55.0,66,95,,41,3.27216796874,False,0,35.66113967895,1013.65079315761,-3.33634281827,false
b8:4h,2022-10-01 17:09:58,50.734666,7.114217,55.0,63,92,,39,3.27041015624,False,0,35.43260803222,1013.68443541089,-3.61634413927,false
b8:4h,2022-10-01 17:10:28,50.734664,7.114209,55.0,65,100,,39,3.27216796874,False,0,35.30456924438,1013.69723164562,-3.72284402634,false
b8:4h,2022-10-01 17:10:58,50.734667,7.114206,55.0,64,77,,39,3.27128906249,False,0,35.2231262207,1013.6720123014,-3.51294863954,false
b8:4h,2022-10-01 17:11:28,50.734675,7.114205,55.0,59,44,,43,3.26513671874,False,0,35.07013015747,1013.64269869039,-3.26897220324,false
b8:4h,2022-10-01 17:11:58,50.734683,7.114208,55.0,71,99,,37,3.27304687499,False,0,34.94786605834,1013.7314644822,-4.00775008123,false
b8:4h,2022-10-01 17:12:28,50.734686,7.114208,55.0,44,49,,39,3.27744140624,False,0,34.87631301879,1013.72645019987,-3.96601872417,false
b8:4h,2022-10-01 17:12:58,50.734689,7.114209,55.0,46,76,,46,3.26425781249,False,0,34.79453811645,1013.66569815791,-3.46039666716,false
b8:4h,2022-10-01 17:13:28,50.734701,7.114212,55.0,45,90,,41,3.27832031249,False,0,34.79818878173,1013.67796006734,-3.56245104656,false
b8:4h,2022-10-01 17:13:58,50.734703,7.114211,55.0,52,72,,42,3.26953124999,False,0,34.87007369995,1013.61458010635,-3.03493657753,false
b8:4h,2022-10-01 17:14:28,50.7347,7.114215,55.0,53,81,,40,3.27041015624,False,0,34.9561630249,1013.70331412816,-3.7734666378,false
b8:4h,2022-10-01 17:14:58,50.734697,7.114204,54.0,54,63,,44,3.27216796874,False,0,35.01138763427,1013.66177555527,-3.42774911191,false
b8:4h,2022-10-01 17:15:28,50.734693,7.114194,54.0,57,61,,39,3.27304687499,False,0,35.07709960937,1013.65603450143,-3.37996652649,false
b8:4h,2022-10-01 17:15:58,50.734689,7.114193,53.0,64,88,,42,3.27304687499,False,0,35.21635589599,1013.63573691603,-3.21102869341,false
b8:4h,2022-10-01 17:16:28,50.734688,7.114192,53.0,57,15,,40,3.27392578124,False,0,35.33875274658,1013.88335146248,-5.27175004194,false
b8:4h,2022-10-01 17:16:58,50.734683,7.114189,53.0,48,51,,38,3.26601562499,False,0,35.46679153442,1015.12458839936,-15.59555323397,false
b8:4h,2022-10-01 17:17:28,50.734684,7.114189,53.0,61,100,,39,3.2765625,False,0,35.51790084838,1013.62949324178,-3.159061725,false
b8:4h,2022-10-01 17:17:58,50.734696,7.114207,49.0,62,100,,42,3.27832031249,False,0,35.56648788452,1012.5693363635,5.66853197484,false
b8:4h,2022-10-01 17:18:28,50.734699,7.114204,49.0,63,86,,42,3.27041015624,False,0,35.65722351074,1013.6042611931,-2.94904923728,false
b8:4h,2022-10-01 17:18:58,50.734693,7.114204,50.0,63,97,,42,3.27480468749,False,0,35.74198532104,1013.61929830471,-3.07420728988,false
b8:4h,2022-10-01 17:19:28,50.734689,7.11421,50.0,53,37,,41,3.26777343749,False,0,35.92803649902,1013.68344346016,-3.60808833393,false
b8:4h,2022-10-01 17:19:58,50.734695,7.114203,50.0,64,100,,38,3.27041015624,False,0,36.10194091796,1013.63170410515,-3.17746307771,false
b8:4h,2022-10-01 17:20:28,50.734703,7.114015,64.0,63,44,,40,3.27304687499,False,0,36.32595901489,1013.60184913056,-2.92897283151,false
b8:4h,2022-10-01 17:20:58,50.734691,7.113959,72.0,38,83,,36,3.27128906249,False,0,36.62458343505,1013.5951491864,-2.87320674545,false
b8:4h,2022-10-01 17:21:28,50.734677,7.114018,68.0,67,100,,39,3.26777343749,False,0,36.80598831176,1013.4463967817,-1.63500918579,false
b8:4h,2022-10-01 17:21:58,50.734678,7.114069,66.0,58,29,,43,3.27480468749,False,0,37.00843429565,1013.55311273637,-2.52331518401,false
b8:4h,2022-10-01 17:22:28,50.734678,7.114164,63.0,73,100,,41,3.2765625,False,0,37.05031738281,1013.500234172,-2.08316229519,false
b8:4h,2022-10-01 17:22:58,50.734676,7.114187,61.0,65,100,,35,3.26953124999,False,0,37.00153121948,1013.50600133507,-2.13116816083,false
b8:4h,2022-10-01 17:23:28,50.734677,7.114187,61.0,67,100,,42,3.26953124999,False,0,36.97133026123,1013.55925591884,-2.57444886737,false
b8:4h,2022-10-01 17:23:58,50.734683,7.114187,60.0,62,100,,37,3.2765625,False,0,36.95553283691,1013.52999630981,-2.33089995694,false
b8:4h,2022-10-01 17:24:28,50.734685,7.114188,59.0,64,100,,42,3.27392578124,False,0,36.8660583496,1013.4978218041,-2.06308167902,false
b8:4h,2022-10-01 17:24:58,50.734687,7.114189,59.0,66,100,,38,3.26689453124,False,0,36.7841506958,1013.51676426514,-2.22075819959,false
b8:4h,2022-10-01 17:25:28,50.734689,7.114189,59.0,63,89,,41,3.27041015624,False,0,36.70436706542,1013.49902951893,-2.07313473503,false
b8:4h,2022-10-01 17:25:58,50.734692,7.114187,58.0,56,42,,38,3.27041015624,False,0,36.66434249877,1013.48910816915,-1.99054882202,false
b8:4h,2022-10-01 17:26:28,50.734693,7.114188,56.0,63,81,,40,3.26865234374,False,0,36.60633010864,1013.47108358748,-1.84050944384,false
b8:4h,2022-10-01 17:26:58,50.734699,7.114201,55.0,47,47,,37,3.27128906249,False,0,36.56902694702,1013.45938825161,-1.74315452118,false
b8:4h,2022-10-01 17:27:28,50.734698,7.1142,55.0,63,92,,38,3.27304687499,False,0,36.492628479,1013.46307292558,-1.77382677395,false
b8:4h,2022-10-01 17:27:58,50.734695,7.114199,55.0,55,72,,38,3.27216796874,False,0,36.48552627563,1013.44626526792,-1.63391441539,false
b8:4h,2022-10-01 17:28:28,50.734696,7.114199,54.0,62,100,,40,3.2765625,False,0,36.42406234741,1013.44621985806,-1.63353640651,false
b8:4h,2022-10-01 17:28:58,50.734698,7.114198,54.0,58,31,,33,3.26953124999,False,0,36.37089538574,1013.39089357376,-1.17296929894,false
b8:4h,2022-10-01 17:29:28,50.734699,7.114202,55.0,44,87,,36,3.27392578124,False,0,36.31109085083,1013.45509263974,-1.7073965372,false
b8:4h,2022-10-01 17:29:58,50.734697,7.114201,55.0,69,74,,39,3.27304687499,False,0,36.31573715209,1013.37226389081,-1.01788075817,false
b8:4h,2022-10-01 17:30:28,50.734755,7.114183,52.0,53,25,,37,3.26601562499,False,17,36.25075531005,1013.26230537199,-0.10245013118,false
b8:4h,2022-10-01 17:30:58,50.734998,7.114085,52.0,49,100,,39,3.27480468749,False,51,36.21484603881,1013.41500838515,-1.37371705483,false
b8:4h,2022-10-01 17:31:28,50.735287,7.113991,49.0,49,66,,44,3.27304687499,False,50,36.1554397583,1013.40998699178,-1.33191594988,false
b8:4h,2022-10-01 17:31:58,50.735584,7.113857,51.0,53,82,,34,3.27128906249,False,51,36.13054885864,1013.36063449523,-0.9210670981,false
b8:4h,2022-10-01 17:32:28,50.735925,7.113722,52.0,50,87,,39,3.27392578124,False,51,36.12112350463,1013.35875849968,-0.90544952152,false
b8:4h,2022-10-01 17:32:58,50.736258,7.113673,46.0,45,33,,37,3.27041015624,False,49,36.13884582519,1013.34097055766,-0.75736456024,false
b8:4h,2022-10-01 17:33:28,50.736563,7.113608,48.0,39,74,,38,3.27392578124,False,35,36.13964233398,1013.417263599,-1.39249075965,false
b8:4h,2022-10-01 17:33:58,50.736855,7.113628,49.0,48,100,,40,3.26953124999,False,49,36.07067794799,1013.28660617159,-0.3047669483,false
b8:4h,2022-10-01 17:34:28,50.737109,7.113481,54.0,46,93,,37,3.27480468749,False,44,36.01877212524,1013.37910840291,-1.07486027816,false
b8:4h,2022-10-01 17:34:58,50.737375,7.113371,53.0,48,87,,35,3.27480468749,False,40,35.97177810668,1013.21165115354,0.31928525781,false
b8:4h,2022-10-01 17:35:28,50.737652,7.113288,54.0,41,70,,36,3.26777343749,False,39,35.93055877685,1013.30587846727,-0.46521605713,false
b8:4h,2022-10-01 17:35:58,50.737965,7.113225,54.0,39,69,,32,3.26953124999,False,46,35.86896209716,1013.27513672858,-0.2092783493,false
b8:4h,2022-10-01 17:36:28,50.738269,7.113219,49.0,57,71,,36,3.2765625,False,48,35.81665802001,1013.15157234545,0.81950974799,false
b8:4h,2022-10-01 17:36:58,50.738455,7.113509,46.0,52,35,,32,3.27041015624,False,51,35.74563598632,1013.15147139009,0.82035033649,false
b8:4h,2022-10-01 17:37:28,50.738633,7.113819,36.0,44,89,,36,3.27832031249,False,51,35.63412475585,1013.06806962433,1.51480487876,false
b8:4h,2022-10-01 17:37:58,50.738668,7.114099,63.0,41,62,,35,3.26953124999,False,46,35.47986755371,1012.96272921031,2.39200029962,false
b8:4h,2022-10-01 17:38:28,50.738778,7.114593,63.0,51,69,,38,3.26953124999,False,53,35.29673690795,1012.77857624493,3.92566457609,false
b8:4h,2022-10-01 17:38:58,50.738949,7.115058,66.0,47,34,,34,3.2765625,False,54,35.13312072753,1012.74951200418,4.16773826083,false
b8:4h,2022-10-01 17:39:28,50.739041,7.115541,67.0,55,58,,37,3.2765625,False,47,34.96280059814,1012.80988382169,3.66491262201,false
b8:4h,2022-10-01 17:39:58,50.739029,7.115719,63.0,42,63,,36,3.27392578124,False,0,34.83489456176,1012.66160860706,4.89991270303,false
b8:4h,2022-10-01 17:40:28,50.739028,7.115801,63.0,47,61,,34,3.27480468749,False,25,34.59733581542,1012.67820823072,4.76164538864,false
b8:4h,2022-10-01 17:40:58,50.738932,7.116201,60.0,50,47,,35,3.2765625,False,55,34.38612823486,1012.81597018484,3.6142217821,false
b8:4h,2022-10-01 17:41:28,50.739067,7.116727,49.0,51,49,,30,3.27041015624,False,55,34.20498886108,1012.80621790335,3.69544468195,false
b8:4h,2022-10-01 17:41:58,50.739146,7.117303,48.0,67,68,,30,3.27216796874,False,54,34.06168365478,1012.85833349052,3.26140189484,false
b8:4h,2022-10-01 17:42:28,50.739213,7.117599,55.0,66,73,,34,3.27041015624,False,0,33.95169906616,1012.8520321736,3.31388122436,false
b8:4h,2022-10-01 17:42:58,50.739314,7.117719,63.0,53,37,,33,3.26513671874,False,39,33.83799743652,1012.83414270153,3.46287175916,false
b8:4h,2022-10-01 17:43:28,50.739443,7.118099,63.0,55,81,,36,3.27480468749,False,52,33.71214904785,1012.79535637278,3.78590682452,false
b8:4h,2022-10-01 17:43:58,50.739507,7.118355,59.0,41,73,,28,3.27304687499,False,54,33.65055236816,1012.86939306327,3.16929496828,false
b8:4h,2022-10-01 17:44:28,50.739625,7.118651,56.0,40,84,,35,3.27568359374,False,24,33.53631973266,1012.85441021432,3.29407612969,false
b8:4h,2022-10-01 17:44:58,50.739754,7.118755,59.0,43,34,,35,3.2765625,False,0,33.44584960937,1012.85184381944,3.31544990055,false
b8:4h,2022-10-01 17:45:28,50.739804,7.118802,63.0,48,23,,36,3.27041015624,False,19,33.36414108276,1012.73674509789,4.27407455752,false
b8:4h,2022-10-01 17:45:58,50.739809,7.119014,60.0,45,64,,36,3.26865234374,False,44,33.27015304565,1012.57268582438,5.64063028294,false
b8:4h,2022-10-01 17:46:28,50.739835,7.119174,33.0,46,62,,36,3.26865234374,False,13,33.11755523681,1012.75885738555,4.08990072996,false
b8:4h,2022-10-01 17:46:58,,,,43,61,,35,3.27392578124,False,0,33.01838989257,1013.08981032576,1.33377392875,false
b8:4h,2022-10-01 17:47:28,,,,30,98,,32,3.2765625,False,19,32.87296066284,1013.49361707782,-2.02808133046,false
b8:4h,2022-10-01 17:47:58,,,,45,38,,36,3.27568359374,False,0,32.74007644653,1013.05016378979,1.66390593714,false
b8:4h,2022-10-01 17:48:28,,,,65,66,,38,3.27568359374,False,32,32.66215133666,1012.48972080025,6.33176784701,false
b8:4h,2022-10-01 17:48:58,,,,37,79,,36,3.27568359374,False,6,32.58754501342,1011.66698384797,13.18803582476,false
b8:4h,2022-10-01 17:49:28,,,,49,38,,32,3.27304687499,False,13,32.54048461914,1011.52045251729,14.4096264295,false
